,Element,Occurrence Count
415,415,[670 669 186  29 108]
416,416,[852 296 299 160 305]
417,417,[557 377 634 145 488]
418,418,[101 120 353 632 110]
419,419,[ 376 1211  128  425  125]
420,420,[685  29 120 628 631]
421,421,[409 777 134 627 133]
422,422,[323 972 380  15  29]
423,423,[894 470 897 148 442]
424,424,[272 376 110 277 393]
425,425,[ 844  703  814 1697 1444]
426,426,[407 978 770 134 133]
427,427,[274 754 336  14  47]
428,428,[195  82  40  12 155]
429,429,[ 335 1736  247 1313  681]
430,430,[ 40  12 134 397  25]
431,431,[1411 1141 1485  669 1091]
432,432,[1080  458  401 2295  277]
433,433,[1211  449   79  991   24]
434,434,[115 277 120 787  40]
435,435,[ 12 299 375  25 296]
436,436,[  34   10 1211  414   12]
437,437,[223  50 396  34 296]
438,438,[685 120 933 325 277]
439,439,[1470  528  631  377  685]
440,440,[770 134 627 501 133]
441,441,[ 954  401 1547 1053  702]
442,442,[ 258   98  436  737 2260]
443,443,[ 422  113  223  108 1235]
444,444,[116 134 133 378 654]
445,445,[1263   14   13  341  278]
446,446,[1405   20  279 1039 1263]
447,447,[108 670 179 669 184]
448,448,[770 171 898 548 248]
449,449,[417  29  14 296 223]
450,450,[  78   44  153  274 1290]
451,451,[457 522 145 327 407]
452,452,[806 702 503 954 549]
453,453,[394 593  47 520 157]
454,454,[1188 1186  113  146  108]
455,455,[ 508  542  514 1028  505]
456,456,[ 45  47 336  11  14]
457,457,[898 911 134 770 133]
458,458,[341 167   7 661 662]
459,459,[427  35 656 253 690]
460,460,[2106    4 2422   63 2093]
461,461,[300  40  12 171   4]
462,462,[1022  501 1049  139  288]
463,463,[ 55 108  12  63  47]
464,464,[146  47 314 226 955]
465,465,[1186  400    9  146   47]
466,466,[1078 1505  401 1407  468]
467,467,[ 681  283 1311   77  466]
468,468,[ 274   14 1290    9   13]
469,469,[ 26   3 515 449  24]
470,470,[447 996  88 272  40]
471,471,[366 272 627 496 133]
472,472,[  65 1186   26   13 1199]
473,473,[2742 1053 1367 2607  365]
474,474,[611  32   4 171  35]
475,475,[291 503 501 457 571]
476,476,[ 631  528 2939  143  323]
477,477,[396 214 296 113 108]
478,478,[206  50 336  48  45]
479,479,[397 335  22 114  58]
480,480,[ 35   4 656 376 125]
481,481,[ 48 400  40   4  63]
482,482,[314 158  29  14  47]
483,483,[   7 1367  661  171  662]
484,484,[  4 108 417 425 427]
485,485,[247 618 214 253 345]
486,486,[356 345 315 373  47]
487,487,[155  47 758  12 421]
488,488,[400 416  47  63  12]
489,489,[301 305 282 483 300]
490,490,[108  14  45 158  47]
491,491,[ 710  661  662 1126  660]
492,492,[ 354  594  688 1741   86]
493,493,[1103 1130 1884 1149  969]
494,494,[336  63 514 116  12]
495,495,[382 654 380 195  82]
496,496,[ 14 497  82   4  63]
497,497,[ 22  58 214 206  14]
498,498,[ 491  401 1091  476 1140]
499,499,[1199  612  128  403   13]
500,500,[ 116  370  134 1639  407]
501,501,[296  35 113 656   4]
502,502,[1182 1177  177  194  203]
503,503,[1400 1079 1526 1445 1524]
504,504,[ 71  38 400 148  12]
505,505,[184  29 667 323 181]
506,506,[44 38 11 13 12]
507,507,[1436  503  986 1394  540]
508,508,[ 12 277 134 470  40]
509,509,[804 540 407 499 503]
510,510,[108 284  29 184 667]
511,511,[1273 1644 1272  874  691]
512,512,[416 758 501 683 549]
513,513,[203  12 314  14  47]
514,514,[ 158 1019   47  400  314]
515,515,[ 501 1022   90  765    4]
516,516,[ 30  35 967  76 848]
517,517,[2153   47  332   77  278]
518,518,[370 301 593 160  47]
519,519,[ 128  573 1091   40  563]
520,520,[207 314  50 203  14]
521,521,[272 133  40 496 134]
522,522,[120 116  40 115 114]
523,523,[2496  227 1475 1548  389]
524,524,[  12 1186  441  455  419]
525,525,[ 98 470  40 147 155]
526,526,[ 76   4  32  35 376]
527,527,[ 669  564 1948 1407  110]
528,528,[155 134 115 120 451]
529,529,[ 14 416  44  12  63]
530,530,[ 619   47 1315 1399  108]
531,531,[134 496 155 133 272]
532,532,[158 145 810 180 312]
533,533,[ 980   77 1386 1280    2]
534,534,[194  47  34  29 108]
535,535,[ 787  759  505  924 2031]
536,536,[ 310  427  153  274 1290]
537,537,[1043  473  110 1050  436]
538,538,[145 522 871 865 841]
539,539,[158 206 394  14  47]
540,540,[523 692 133 300 775]
541,541,[315 359 770 134 133]
542,542,[564 117 954 458 797]
543,543,[849 515  24 305 300]
544,544,[ 661 1367  713  171  662]
545,545,[1110  980  693  588  458]
546,546,[759  40 114  63  12]
547,547,[1674  983  912  187  163]
548,548,[ 207  203   50  208 1007]
549,549,[713  27 133 404 639]
550,550,[298 278  47 249  22]
551,551,[1041  155  158  706  160]
552,552,[ 681  108  247 1373  618]
553,553,[ 666  284  178  667 1310]
554,554,[296 108  47 370  34]
555,555,[ 13   3  36 453 449]
556,556,[536 133 134 627 514]
557,557,[  72  108 1313 1047 1041]
558,558,[203 116  50  14  29]
559,559,[539 478 514 499 522]
560,560,[ 40 114  47 116 195]
561,561,[1213   28  788   40  150]
562,562,[496 505 499 503 508]
563,563,[  65 1929  469   45  153]
564,564,[236  58 116 770 133]
565,565,[ 758 2209 1293  759  751]
566,566,[134 870  86 470 514]
567,567,[115 114 400  63  17]
568,568,[ 296  122 1129  574 1099]
569,569,[ 437  101  688 2063    2]
570,570,[774 778 523 474 777]
571,571,[311 382 380 195  82]
572,572,[189 270 697 277 366]
573,573,[ 17  45 206  50  14]
574,574,[685 866 803 145 631]
575,575,[133 478 514 508 496]
576,576,[ 520  535  648  510 1047]
577,577,[ 17  58  47 116 114]
578,578,[436 498 958  76  35]
579,579,[ 820   39   63 1554  814]
580,580,[110 458 401 564   2]
581,581,[311 323 667 183 184]
582,582,[1820  448  286   26   21]
583,583,[ 45 336  14 108  47]
584,584,[757 744 134  40 770]
585,585,[ 88 397  71 758   4]
586,586,[ 146  611 1717   47  314]
587,587,[  61   14  177  274 1290]
588,588,[158 223 394 113 296]
589,589,[169 214  47 337 278]
590,590,[152 894  50  47  14]
591,591,[ 29 203  14 208 114]
592,592,[1405  342 1549  189  688]
593,593,[ 489  113  108  376 1311]
594,594,[ 72 278  22 335 118]
595,595,[978 407 134 359 133]
596,596,[ 972  666  178  389 1367]
597,597,[189 186  15  29 108]
598,598,[400  48 274 310  14]
599,599,[675 108 187  29  47]
600,600,[ 470  695 1418 1011  348]
601,601,[180 495 777 503 540]
602,602,[ 459 1313  137  110  134]
603,603,[ 488  505  511  289 1436]
604,604,[364   2  22  86 335]
605,605,[ 527  476 1107 1566  541]
606,606,[206 235  14  45 214]
607,607,[ 885  480 1904  110  446]
608,608,[1452  196   82  654  195]
609,609,[ 874  490 1022  777  501]
610,610,[ 50 235 214  45  14]
611,611,[ 770 1383  133  677  315]
612,612,[ 44  14  50 400  45]
613,613,[853 301 300 483 305]
614,614,[1212   70  148  150  463]
615,615,[ 47 196 315 133 134]
616,616,[ 12 152  58  82  47]
617,617,[ 677 1079   58  407  311]
618,618,[ 47 656  35 113 108]
619,619,[1367 1053  133  521  253]
620,620,[1523 1522 1524 1526 1467]
621,621,[356 108 152 274  47]
622,622,[ 114  313  629 1576  272]
623,623,[125   4 336 656  63]
624,624,[ 72  22 354 361  86]
625,625,[758  25  13  63  12]
626,626,[641 281 506 554 474]
627,627,[269  72 604 713 651]
628,628,[373 776 639 852 493]
629,629,[273 647 931 283 376]
630,630,[787 618  35   4 376]
631,631,[542 514 503 522 478]
632,632,[ 121  381  593 1593   47]
633,633,[301 300 303 305 299]
634,634,[3077 1057 1494  448 1484]
635,635,[316 133 627 327 522]
636,636,[  4 153 432  63  44]
637,637,[ 140  795 1436  924  488]
638,638,[288  40  77 110 289]
639,639,[ 58  50  45 206  17]
640,640,[ 401  458 1078  564  999]
641,641,[759  63 114  12 116]
642,642,[ 667  179 1367  972  184]
643,643,[ 370  195  315 1692   82]
644,644,[455 400 274  47 146]
645,645,[554 281 782  12 551]
646,646,[ 157  160  713 1082  162]
647,647,[158 381 394 162 157]
648,648,[  12  810  416 1165   63]
649,649,[ 73 376   4  32  35]
650,650,[416  12   4 400  63]
651,651,[ 874 1273  189  691  905]
652,652,[512 178 919 284 662]
653,653,[ 144 1393  820  844  814]
654,654,[2166 2607 1505  476 1053]
655,655,[274 894  61  65  13]
656,656,[ 183  178  184 1310  667]
657,657,[ 22 269 158 604  47]
658,658,[459 339  72  18  22]
659,659,[ 969 2163 2445 2622  965]
660,660,[148  58 151 116  40]
661,661,[1520  523  506  474  778]
662,662,[ 573 1441  942  581  407]
663,663,[ 113  296  370  108 1188]
664,664,[593 248 367 548 510]
665,665,[108 114 134  47  14]
666,666,[1524  885  898  312  248]
667,667,[682 114 207  29 258]
668,668,[ 737  206 1151  573  256]
669,669,[ 894  469 1710    8   44]
670,670,[  12   63  158   47 2201]
671,671,[421 416 274 177 203]
672,672,[2567  704 1132  919 3138]
673,673,[759 116   4  63 751]
674,674,[168 660 661 171 662]
675,675,[ 58 336  50  97  45]
676,676,[1170   23 1798   92   20]
677,677,[ 401 1074 1075  598 1132]
678,678,[ 73 171  76   4  35]
679,679,[ 178  171 1367  284  662]
680,680,[483 849 299 300 305]
681,681,[ 44 421 758  71  12]
682,682,[325 628 316 869 277]
683,683,[708 604 157 660 662]
684,684,[634 542 143 145 478]
685,685,[120 115 114  58 116]
686,686,[134 316 874 770 366]
687,687,[1389 1051   63  153 1195]
688,688,[430 447 758  40  71]
689,689,[147 133 520 870 393]
690,690,[681 113 108 315 376]
691,691,[ 82  29 206  50 208]
692,692,[683 325 277 272 120]
693,693,[972 184 194 187 186]
694,694,[1049 1022 1047  488  289]
695,695,[539 540 499 329 556]
696,696,[ 288  510 1022 1047   20]
697,697,[755  12  82 639  63]
698,698,[ 655  503  942 1394  945]
699,699,[ 177  730 1177 1006  203]
700,700,[589  99 604  47 247]
701,701,[  59 1311  125  436 1237]
702,702,[ 73  35 403  47  21]
703,703,[669 666 184 654 667]
704,704,[884 311 724 195  82]
705,705,[189 266 348  47 354]
706,706,[  7 380 311  29  82]
707,707,[116  35 134 770 133]
708,708,[2914 1522  424  770 1523]
709,709,[ 114  397  272 1068 1443]
710,710,[1186   14 1178 1188  152]
711,711,[627 499 133 496 503]
712,712,[ 12 283 110 376  40]
713,713,[ 630  458 1759  905  143]
714,714,[1009   35  787   40  376]
715,715,[134  86 133  40 272]
716,716,[704  21 348 134 133]
717,717,[1421  674   82  380  311]
718,718,[425 538 639 125 489]
719,719,[369 186  29 187 183]
720,720,[ 540 1394  407  522  945]
721,721,[208  14  47 206 203]
722,722,[ 184 1367  667  972   29]
723,723,[ 259   68 1932  258  114]
724,724,[278 678 344 214  22]
725,725,[1078  468  564 1055  401]
726,726,[110 108 335 203  47]
727,727,[  55 1124 1040 1717   73]
728,728,[451 115 272 114 116]
729,729,[629 313 227 115 114]
730,730,[ 402 1194  639 1456  466]
731,731,[ 516 1377 1047  488 1329]
732,732,[ 50 223  45  34 296]
733,733,[171 165 661 712 662]
734,734,[1452  383  488  619  510]
735,735,[114 726 134 195  47]
736,736,[ 416 1196  755   14  203]
737,737,[ 386   82  654  311 1079]
738,738,[ 63 120   4 305  12]
739,739,[348 770 315 134 133]
740,740,[1524 1467 1024 1218 1523]
741,741,[870 522 496 134 133]
742,742,[623 315 375  47 370]
743,743,[416 421  25  63  12]
744,744,[315 373  47 105  82]
745,745,[1102   63  114  203   45]
746,746,[ 63 759 114 116  40]
747,747,[114  40  25 133 134]
748,748,[1389   73 1051 1195  894]
749,749,[314 203 274 152  14]
750,750,[ 47 236 133 116  58]
751,751,[1289 1553   14   45  206]
752,752,[ 778   58  373  114 1397]
753,753,[659 121  82   7 311]
754,754,[ 108 1196   50  336   14]
755,755,[751 759 116  40 787]
756,756,[ 595  365 1011  133  272]
757,757,[118  17 235  58 214]
758,758,[ 401  563 1757 1648 1262]
759,759,[ 13 336 203 206  14]
760,760,[ 12 114 744 155  47]
761,761,[648 499 514 503 540]
762,762,[ 50 206  63  47  12]
763,763,[130  12  63  25  40]
764,764,[128  40 416  12  63]
765,765,[ 139 1049  552  287  291]
766,766,[ 787  490   77 2344  848]
767,767,[ 82 189 514  17  29]
768,768,[  12  427 1195  125 1211]
769,769,[787 424  40 497 470]
770,770,[134 463 770  21 133]
771,771,[627 133 522 316 804]
772,772,[187 824 675 194  29]
773,773,[909 885 593 905 143]
774,774,[ 45 158 195  47  60]
775,775,[  35 1311  171  376    4]
776,776,[ 63   4 134  40 130]
777,777,[ 803  947  916  328 1024]
778,778,[675 369 194 187 669]
779,779,[171   4 300 436 160]
780,780,[ 999 1082  117  702  549]
781,781,[ 47  82 311 315 196]
782,782,[1551  377  145  328  942]
783,783,[ 29 369 187 669 670]
784,784,[576 584 522 131 626]
785,785,[870 627 496 134 133]
786,786,[824  82 604  47 195]
787,787,[ 25  63  40   4 128]
788,788,[186 189 369 187 671]
789,789,[114 116 416  63  12]
790,790,[  9  12  29 380  34]
791,791,[189 187 329 824 195]
792,792,[214  16  30 442  12]
793,793,[1022 1048  288 1049 1047]
794,794,[ 330  278  214  108 1263]
795,795,[ 66 775 785 152 417]
796,796,[277 468 980 288 401]
797,797,[2446 1534 1524 1530 1400]
798,798,[1079  311  315  196  386]
799,799,[ 276  117  523 1078  458]
800,800,[1127  279 1205 1701 1051]
801,801,[  63 2445  810  759  495]
802,802,[496 514  40 133 134]
803,803,[ 63  47 416 754  12]
804,804,[ 77 681 376 980 651]
805,805,[ 28  12 151 129 788]
