,Element,Occurrence Count
70,70,[ 712  593  162  659  157 1126  661  653  662  160]
71,71,[401 618 980  37 113 253 108 109 110 681]
72,72,[ 823  397  942 1430 1443 1441 1632  272  114  116]
73,73,[ 371  189  208 1074 1609  691   14  203 1589  699]
74,74,[ 858 1312  776  299  493  223 1103  852  301  842]
75,75,[396 747 206  17 278  58  47  22  14 214]
76,76,[   7  389  713  167  169  654  512  380 1421   82]
77,77,[1519  600  107  300  618  588  247   24 1401  681]
78,78,[ 120   14 1603   34   29  416  691 1609  114  203]
79,79,[  2 459 296 299 915  22 300 160 110 305]
80,80,[1602 1001 1178  310  177  400 1290 1905  274  785]
81,81,[397  86 339  97 459   2  60 366 354 688]
82,82,[506 155 490 996 514 641 194  40 639  12]
83,83,[120 930 115 272  40 759 787 116 751 114]
84,84,[370 195 726   7  47 623 373 315 378  82]
85,85,[158   2  47 195  82 296  34 514 108  29]
86,86,[ 793  277  138  470  870   74  789  629  451 1590]
87,87,[1290  108   65  356 1051   17  214   14   61   47]
88,88,[ 29 115  14 116  58  47  45  12 114  17]
89,89,[ 540  585  377  322  522  323  983  457  685 1391]
90,90,[  59    4  656   35  417 1050  113  422  376  427]
91,91,[1399   47  194  189  187  674   34  195  604   29]
92,92,[1576  810  136  652  478  539  522  514  800  131]
93,93,[1306  492  897 1283 1662  763  900 1528  899  770]
94,94,[  72  117 1076  775  975  401  473  684  681  110]
95,95,[344  17  58 335 120  22 118 214 115  86]
96,96,[ 427 1185 1178  152  445 1561   13  990  274 1186]
97,97,[911 964 463 645 409 407  35 770 134 133]
98,98,[  12  296  372   44  619   11   47 1929  370   45]
99,99,[539 319 457 117 660 478 514 576 145 522]
100,100,[ 634  508 1436  522  499  542  505  540  478  514]
101,101,[ 931 1040  604   82 1272  315  334 1311  155   77]
102,102,[ 539  944  143 1470  942  617  631  478  803  145]
103,103,[659 653 658 160 604 158  47 162 593 157]
104,104,[1014  116  629  147  325  313  933  155  272  120]
105,105,[ 681 1262 1401 1483   26  466  449  279 1272   77]
106,106,[  54 1186  788   67  760 1645 1335   49   65  895]
107,107,[ 145  348 1452   58   21   47  978  133  407  134]
108,108,[  35  296  445  113  146   24   12 1193  125    4]
109,109,[  45  830  258  382   14 1422   17 1139  208 1151]
110,110,[ 45 681 133 271 688  22 335 437 298 473]
111,111,[ 403 1990  730 1001 1802 1182 1006  194 1177  729]
112,112,[1369  942 1394  478  407  503  522  542  499  540]
113,113,[1562  493  639 1339  854    3   36  504  299   23]
114,114,[ 315  654  916  724  407  196  311  133  134 1452]
115,115,[ 674  677  311  170  379  989  380 1584  619   82]
116,116,[ 492 1664 1024 1218 1666  770 1674  912  585  421]
117,117,[  32  422 1050  146  296    4  376  128  113  108]
118,118,[282 160  31  23 848 305 493 852 300 483]
119,119,[ 152  758  206 1254  469   44   13 1929   14  314]
120,120,[  40    4 1022  134  874  627  496  770  272  133]
121,121,[ 617 1430  540  637  634  940  573  942  581  407]
122,122,[ 611  930   14 1302  787   38    9   63  400   48]
123,123,[ 747 1549   45  918  344   72  678  214   18   22]
124,124,[ 17  40 751 120 114 227  58 787 116 115]
125,125,[ 105  773 1472  240  370   47  279 2470 1235  455]
126,126,[ 17 196 116 370 134  58 195  82 315 114]
127,127,[1020  445  964  770  403  911  898   21   35  463]
128,128,[2261  310  208 1647  320 1759  400 1589 2752  699]
129,129,[ 40 120 629  70 272 470 134 464 451 463]
130,130,[  84  398  915  206 2249  296   14  336  387  375]
131,131,[160  35 425 958  37  32  76 656 957 171]
132,132,[  45    2   47  401  605  698   72 1133   97    1]
133,133,[377 457 805 508 803 539 542 522 478 145]
134,134,[ 29 675 670 884 369 187 108 189 194 186]
135,135,[ 571  165  954  545  934 1061  367 1564 1412  276]
136,136,[1589 2506  203   14  145 1136 1273  874  338  905]
137,137,[207  45 749 208 206  50 259 203 737  14]
138,138,[759 114 132 751 130 128  12 930  63  40]
139,139,[ 203  990  445 1181 1177 1182   80  177  730  729]
140,140,[ 698 1272 1645  691 1196  416  445   14  145  203]
141,141,[188 394 393  47 256 186 269 114 253 348]
142,142,[316 321 627 145 522 117 514 134 138 133]
143,143,[110 698 300  60 258 189 905  29 691  97]
144,144,[ 713  717  389  178  174  167  172 1367  662  171]
145,145,[ 442  453  489  312 1290   71  273   13 1893  403]
146,146,[110  45 274  63 353  47 208 336  58  17]
147,147,[1259   64   40 1047  432   25  283  130   98   20]
148,148,[ 12  38 759  50 114 207 206 400 203 208]
149,149,[ 110 1195   65   14 1454 1730  427   55 1390 1263]
150,150,[ 468  681 1386  289  401  634  564 1280   40  105]
151,151,[167 253  34 108 158 223 113  47 394 296]
152,152,[1421   60  380  619  677  315  158   82  311   47]
153,153,[ 713  716  389 1367  169  174  171  167  662  172]
154,154,[ 146  702  373  110 1566 1884  113 1149 1157 1107]
155,155,[1817  108    7  171  660 1911  167 1147  661  662]
156,156,[ 100  473  239  219  775 1110  629  133 1374  971]
157,157,[1001 1290  310 1177  152   12  203  177   13  274]
158,158,[ 34  82 394 604 370 162 160 157 158  47]
159,159,[348 196  58 116 145  35 407 133  47 134]
160,160,[ 611 1040 1039  158  125  146  425  257  955  656]
161,161,[ 884 1943 1597  669 1477  675  189   29  108  187]
162,162,[ 866 1407 1055  634  119  277  797  632  564  117]
163,163,[ 274   77  177 1311 1211   59   24 1569   65  788]
164,164,[425 894  73 312 754  14 755  35  12 421]
165,165,[1263  312  236   73   13  243   71  758   63   14]
166,166,[ 311  315  372  407  373   47  359 1079 1141  704]
167,167,[ 27   4 520 497 639  35 486  76  32 171]
168,168,[ 98 498 787 171 428   4  35 376 130  32]
169,169,[ 314   11   45   17  152   47  274 1290  310  400]
170,170,[2021   14 2195  208   50   45 2264  226  336  606]
171,171,[ 730  194 1180 1178 1177   80  177 1001 1182  203]
172,172,[1375  623 1001 1347 1180 1905 1177 1601 1182 1178]
173,173,[488 116 133 628 134 316 627 272 629 145]
174,174,[ 206 1180  834  416  745 2083   47   45  203  194]
175,175,[510 291 501 484 444 648 959 961 552 139]
176,176,[ 155  788  139 1009  996  130  642   86   40  194]
177,177,[ 515  305    3 1555  300  299 1484  282   26   21]
178,178,[1446   40  751   25 1444  416  648   63  703    4]
179,179,[2305   50  208  336  203   45  226   14   47  623]
180,180,[ 436 1045  281  535  501  959  648  139 1047  488]
181,181,[  99  110 1082  684  521  111  473  269  253  393]
182,182,[ 651  327  455 1178 1592  677  345  161  155   47]
183,183,[453 299 852 194   3 848  23 493 449 847]
184,184,[685 117 321 803 540 478 576 457 145 522]
185,185,[ 646   82  652  160  604 1593  155  157   47  593]
186,186,[344 268  72  84 745  47 347 349 266 345]
187,187,[ 382  169  661 1367  663   82  168  177  171  662]
188,188,[ 916  126  653  124  651  327  157  604 1593  593]
189,189,[  38   47 1195  548  146  421   12  312  148  400]
190,190,[1790  394   22   72  593  158  653  604  157   47]
191,191,[299  32 114 689 353  25 115 120  58  86]
192,192,[ 387   89  454 1223 1193  375  107  223  152 1199]
193,193,[480 604  72 686 373 468 110 692 564 651]
194,194,[777 477 134 233 133 272 514 137 397 251]
195,195,[314 114 207  47 152  29 208  50  14 203]
196,196,[ 263   14   76  214  236  348  206   73   47 1418]
197,197,[488 327 571 685 528 478 321 542 557 522]
198,198,[1412  397 1759 1118 1053 1396  564  802 1077  697]
199,199,[ 158 1126  653  593  157  171  162  167  394  160]
200,200,[1248  980  681  298   47 1313  247  110  376  108]
201,201,[ 557  803 1116  571  634 1572  584  377  944  635]
202,202,[ 354  697 2126 1563  687    2  343  688 1550  339]
203,203,[ 14 407 581 830 134 336  45 778 782  86]
204,204,[ 894 1186  419  785  756 1180 1601 1178 1561  754]
205,205,[385   4 777 134 770 407 645 726 409 133]
206,206,[911 978 196 964 409  35 315 134 770 133]
207,207,[ 759  894  416 1196   14   63  148   12  421   40]
208,208,[ 171  701 1282 1126  712  710  160  660  661  662]
209,209,[377 584 635 631 166 942 660 576 938 812]
210,210,[ 645  463 2588  916  134  359  133  770  911  898]
211,211,[  72  113  629  253  473   35  376  133 1313  393]
212,212,[1313   99  588  393  110  160  113  247  681  300]
213,213,[ 983  692  527  503  549 1565  157  718  804  928]
214,214,[874 499 478 627 540 542 522 805 133 503]
215,215,[125 489 171 417 425 441 427 146  35 656]
216,216,[134  35  14  73  63  12 116  82  58  47]
217,217,[1310 1023  669  670  183  180  972  666  184  667]
218,218,[ 160  162 1452  311  659  704 1282   47  157  593]
219,219,[ 647   64  128  787  194  279 1040  283   40  376]
220,220,[ 699  905 1011 1136 1589  338  698 1272 1273  691]
221,221,[801 782 639 551 800 775 781 514 777  12]
222,222,[ 138  277  686  632 1078  634  401  999  110  458]
223,223,[108 128 158  25 169 345 315  82  47   7]
224,224,[1454  310   50   48  208  400  314  206  203   14]
225,225,[  73   32  130 1050  171   76  376  422   35    4]
226,226,[ 284  180  713   29  512  178  380  654 1367 1310]
227,227,[386 373 315 380 195 677 196  82 311 654]
228,228,[1060  331  541 2020  695 1077 1549  189 2471  371]
229,229,[ 140  289  484 1330  495  924  777  139 1022  501]
230,230,[114 130 868 133 642 272  12 155 134  40]
231,231,[ 393  256  238  269  113 1418  247  253  186  394]
232,232,[ 467 1484   24   19 1307  449  448  408   21   26]
233,233,[ 14  12 278  25 400 336  47  50  63  45]
234,234,[ 971 2175  269  486  315  639 1374  644  394  239]
235,235,[ 47  58 312 370 296   4  14  22 223  35]
236,236,[ 111  401 1078  527  718  692  468  978  110  564]
237,237,[1336 1205   42   16  475 1051   78 1294 2258 1454]
238,238,[274 146 113 296  63 376  47   4 108 128]
239,239,[514 642 627 869 133 496 629 134 272 277]
240,240,[ 90 770 996 366 644 642 147 133 645 155]
241,241,[133  17 116 130 114  38 514  63  40  12]
242,242,[ 24 425 422 128 618  32 376 656 171 113]
243,243,[243  40 134 114 133  71 758   4 397 116]
244,244,[  40  642   98 1212  470  451  436   74  497   28]
245,245,[300  37 613 422 376  76 171   4 113 296]
246,246,[ 314   61   22   50   44  283  278 1472   45   14]
247,247,[759 751 130 116 277 115 120 114 787  40]
248,248,[ 458  326  277  117 1080  401  468  630  866  632]
249,249,[ 58  21  35 898 645 116 463 770 134 133]
250,250,[ 133 1149  496  373  116  123  503  145  457   86]
251,251,[133 576 627 478 407 145 514 539 804 522]
252,252,[209  50 742 396 216 261 214 223  47 235]
253,253,[ 897  889  649  898  760  312  421  171  248 1301]
254,254,[ 17 428 787 171   4 130 110  63  58  86]
255,255,[ 803 1059  328  576  617  584  631  321  145  522]
256,256,[ 116   86  272  114   29 1603  366  514  874  134]
257,257,[ 272  110  508  496   22 1549   47   72 1313    2]
258,258,[ 17  45  58 208 116 336 203 114  14  47]
259,259,[571 944 617 573 377 407 635 803 634 942]
260,260,[291 321 522 508 573 501 571 527 542 503]
261,261,[1068 2235 1642  829  823 1441 1443  813  828 1370]
262,262,[ 393  256  681 1040  618   32  253   76  376  113]
263,263,[ 171 1506   38  810  844  130  877  822    4   63]
264,264,[ 296  441 1199    8 1186  108  419   47 1730   13]
265,265,[236  21  35  50 898 370 152  73 445  47]
266,266,[1055  458 1080  980 1313 1405    2  401  468  564]
267,267,[1067  541  576 1086  401    7  657  692  110  653]
268,268,[ 223  203 1132   47   14   72  370  718  617  161]
269,269,[  58   66  150  227 1211  130  155  787  115  788]
270,270,[458 486 281 269 282 300 639 133  27 775]
271,271,[  38  905 1584  470  775 1011  699  604  436  488]
272,272,[593 300   3 134 157 311 195  82 619  12]
273,273,[  13  337   74  169 1195   25   73  442 1721   63]
274,274,[ 376 1976   30  931  420   35   20    4   16   76]
275,275,[770 348 133 134 116 988  21  35 898 463]
276,276,[330 401 113 277 236 335 110   2 247 681]
277,277,[2062 2351 2776 1527  248 1278 1218  906 1023  180]
278,278,[1047 1543   58  101  263  464   70 1405  110  353]
279,279,[ 427    4 1041  422  489  219  765 1124   35  656]
280,280,[ 108  336  158 1263   84  342  240   47  257  205]
281,281,[885 272 869 325 605 258 137 277 120 683]
282,282,[ 38 327  58   4  17 155  40  29  63  12]
283,283,[759  41 897 751 421 584 305 403 171 663]
284,284,[ 314   11 2256 1017 1183 1454   47 1252  226 1717]
285,285,[1110  334    2  971  236  277  110  681  247  335]
286,286,[219  17 216 235  22 214 223 118 341  58]
287,287,[ 40 496 325 272 629 133 288 138 134 277]
288,288,[  63  114   12  759  148   17  787 1211  149  751]
289,289,[ 334 1313  971  110    2  236  247  681  277  335]
290,290,[ 153   67 1195   13   61   78 1051  788  274   65]
291,291,[316 116 496 366 243 397 134 627 272 133]
292,292,[1933  678 1073   68  271   18  437  364  354  688]
293,293,[ 133  718  594  458  681  983  476  252 1053  775]
294,294,[ 58 930 155  40  74 227  82 787 751 114]
295,295,[ 441 1558 1653  448  510 1358  307 1130 2179  306]
296,296,[629 118  98 272  40 277 470 787 120 115]
297,297,[988 898 236 134 315 463  35 370 403  47]
298,298,[ 666  389 1147  172  178  171  177  175  167 1367]
299,299,[759  12  38  40 128  63  55 130 194 787]
300,300,[253  45 305 604 247 300 335 115 160 123]
301,301,[ 114  593 1949  143 1670  253  875 1218  973 1596]
302,302,[297 336 206 116  50 189 261  45 203  47]
303,303,[1179 1181  177 1177 1802  203  729   80  194  730]
304,304,[2808 2872 2731 2537 3080 2913 2807  875 2801 1530]
305,305,[1048  961  484  959 1047  139  444  124  535  488]
306,306,[  80  203  274  419 1001  455  729  895 1186  177]
307,307,[448 348 120 400 128 186 269 971 754  12]
308,308,[ 805    4  522  503  627 1022  501  397  134  133]
309,309,[ 214  108   47  651  110  300  247  296  305 1912]
310,310,[138 637  12 478 140 133 407 134 145 514]
311,311,[ 400 1195  274 1252   61 1290   14   44   11  336]
312,312,[  7 370 152 404 677 236  82 315 403  47]
313,313,[1301 1266 1213   26 1307 1254 1204   65  442 1196]
314,314,[ 203 1264  445 1254 1272 1265  421 1266 1196  758]
315,315,[1028 1436  478  496  327  508  514  522  134  133]
316,316,[ 38 146  25 128  47  73  12   4  71  63]
317,317,[ 713  177 1367  172  171  668  186  108 1310   29]
318,318,[ 253  688 2506  588  600  980 1313 1728  439  681]
319,319,[ 134  380   47  315  311   58 1452  196  370   82]
320,320,[ 114 1457  668  928  223   47  299  483  300  305]
321,321,[1545 2238  700  503  837 1571 1516  704  457   86]
322,322,[919 169 176 167  29 171 713 177 661 662]
323,323,[299 300 849 449 282 305  21 448  24  26]
324,324,[ 574 1566 1091 1140  527 1129  476 1107  401  541]
325,325,[1211 1050   44  113  656   38  422  376   35    4]
326,326,[ 894  400 1178 1454  314   61 1716 1340   13   75]
327,327,[143 316 685 478 576 631 327 457 145 522]
328,328,[ 573  377  551  842  721 1411  782  581  407  778]
329,329,[ 12 311 170 619 370   7 379 315  82 412]
330,330,[ 214  364  678   97  118  189   22  335 1313  680]
331,331,[ 109   72   22  335  108  247  214  345 1405  681]
332,332,[ 445 1191 1371  419 1513    9 1794 1188 1192 1186]
333,333,[468 632 464 277 704 524   2 110 458 401]
334,334,[310 127 128 621  40  38 400 414  63  12]
335,335,[378 311 315 370 619 654 380 625  82 195]
336,336,[ 133  137  134 1576  539  143  514  131  478  136]
337,337,[ 563  541 1783  808 1062 1396  843  557  802  662]
338,338,[ 62 344 214 235  47  42  84  45  65 347]
339,339,[ 504 1307 1301    3  449  403  453   23   13 1204]
340,340,[ 677   47  315   58  196  116  770 1452  133  134]
341,341,[ 99 133 618 110 480 253 686 300 393 269]
342,342,[1883  562  551  458  771  840  564 1696  287  563]
343,343,[  47   63  713   12  508  514  503 1175  327  157]
344,344,[203 336  48  17  50 314  45 206  14  47]
345,345,[ 580  583  963   41  964  476  969  962  567 1359]
346,346,[ 153 1195  336  108   44   13   14  274   65   61]
347,347,[1494  786   65 1199 1212 1387 1195  427   63 1730]
348,348,[ 58 400  60 463  38 114 787 150  17 115]
349,349,[113 110 681 133 618 253 296 160 300  37]
350,350,[ 40 800 632 140 630 134 137 514 871 138]
351,351,[ 401  101   47 1060  503  568  319   45  604  352]
352,352,[207  50  48 314 206  45 208  47 203  14]
353,353,[284 667 183 184 323 654 181 187 180  29]
354,354,[272 243  17  58 134 195  40 397 116 114]
355,355,[1629  987 1674  421 1218  875  900  248  950  593]
356,356,[114  14 243 206 689 699 737 169 207 398]
357,357,[206 264 278  86  50 203  14 108  45 336]
358,358,[ 409 1694 1436  870 1028  801  134  522 1032  133]
359,359,[ 12 715 721 942  13 581 407 634 782 514]
360,360,[978 196 311 116 315  58  35  47 133 134]
361,361,[118 313  58 629 114 277 272 120 116 115]
362,362,[1079  916   47  964 1452  133  311  677  196  315]
363,363,[171 669 177 186 342 512 167  15  29 108]
364,364,[ 669  458 1505  468  401 1078 1320  866  564  634]
365,365,[ 61  26 788 113 376 110  12  77  65 448]
366,366,[ 466  448  347  283  247 1263 1287  279  681   77]
367,367,[1773 1369  635 1566 1505  527  110  576  541  557]
368,368,[ 523  401  510  110  564  686 1078 1458  692  288]
369,369,[181 380 183 108 187 667  29 184 311 323]
370,370,[  58   63  114   38  115   17   12 1211  400  310]
371,371,[ 18 335  86 160 459  72 214  58  60  22]
372,372,[713  12 496 194  86 778 639 134 133 514]
373,373,[149  17 128 400  38  40  12 203  47  63]
374,374,[  71  344  461   44  235  161 1051 1205  214  489]
375,375,[ 884 1310  672  667  181   29  186  189  187  184]
376,376,[ 177  421  894  208   12 1178 1196 1182  194  203]
377,377,[118 356  97 345  58 337 348  72 214  22]
378,378,[1494 1405  401   77    2  564  464   65 1262  110]
379,379,[256  35 315 958 428 253 520  76  32 956]
380,380,[195   4 755 397 447 430 116 451 114  40]
381,381,[ 685 1435 1327 1313 1893   47 1773 2083   35  964]
382,382,[108 365 662 341 394  29 169 171 172 167]
383,383,[1570 1211 1545 1571   86  125 1350  149 1228 1348]
384,384,[  40  724  120  619  196  114  787  195 1452   82]
385,385,[ 651  604  162  164   47  157  564 1053  446  394]
386,386,[298 486 971 133 110 281 600  27 775 681]
387,387,[ 924  642  495  645  283 1007  147  605  787 1014]
388,388,[ 236   86 1313 1401 1544  335  277  353  464  110]
389,389,[2770 2029 1530 1529 1465 1674 1666 1531 2352 1524]
390,390,[1992  152 1212 2132   80  310 1001  788 1387   59]
391,391,[ 32  63 243  17  14 206  25  73  47  16]
392,392,[1263 1223  489  219   89  218  206 1195 1051   14]
393,393,[133 694 869 134 326 325 272 137 277 316]
394,394,[ 37 296 618 975 113 167 253  47 394 158]
395,395,[ 247   76   37  473 1313   72  588  298  681  618]
396,396,[116 130 629 120 787  58 134 115  40 118]
397,397,[1418  256  394  113  186   27  699  315  486  253]
398,398,[ 186  672  187   29  183  668  972  184 1310  323]
399,399,[375 116  38 336   4 128  47  63  12 296]
400,400,[ 604  157  421  751   47  416 1929  758   58   63]
401,401,[ 512  972  393 1047 1049  699 1048 1053  253  288]
402,402,[534 527 557 401 984 110 702 564 696 157]
403,403,[158  48  45 203 214  47 206  17 108  14]
404,404,[376 108 656  35  47 113  72 459   4  22]
405,405,[611 263 110 130 283 115  58  32  63  14]
406,406,[ 32 445 128   9 146 116   4  47  35  73]
407,407,[1199 1178  785 1555  314  274  449 1180  203   13]
408,408,[76 50 48 73 14 16 60 32 45 47]
409,409,[ 288   76  486  315  931  520 1047  253  639 1044]
410,410,[ 306  449 1893  849   21  282   26    3  448   24]
411,411,[ 32 203  72  82   4  20 376 108  63  44]
412,412,[ 931 1790  470   87   30   76  420   16   20 1047]
413,413,[ 353  638   63  788   58  464  153   70 1212  110]
414,414,[ 532 1196 1029  189 2828  595 1285 1272  698  458]
415,415,[ 672 1477  184  187   15  670  669  186   29  108]
416,416,[493 194 188  34 300 852 296 299 160 305]
417,417,[685 327 289 942 143 557 377 634 145 488]
418,418,[522 503 115 153 788 101 120 353 632 110]
419,419,[ 427  108  417  296  388  376 1211  128  425  125]
420,420,[325 155 787 115 137 685  29 120 628 631]
421,421,[770 496 874 501 366 409 777 134 627 133]
422,422,[179 668 184 186 108 323 972 380  15  29]
423,423,[ 248 1172  899  312  436  894  470  897  148  442]
424,424,[473 618 681   2 971 272 376 110 277 393]
425,425,[ 810  820 1436  877 1824  844  703  814 1697 1444]
426,426,[ 58 116  35 409 359 407 978 770 134 133]
427,427,[ 314  108 1713  208  203  274  754  336   14   47]
428,428,[1452  311 1286  379   47  195   82   40   12  155]
429,429,[ 401  277  298 1405  110  335 1736  247 1313  681]
430,430,[366 243   4 496 133  40  12 134 397  25]
431,431,[1410 1095  491 1504  563 1411 1141 1485  669 1091]
432,432,[ 588  110 1110  686  117 1080  458  401 2295  277]
433,433,[ 441 2602 1558  419 1235 1211  449   79  991   24]
434,434,[751  98 130 272 147 115 277 120 787  40]
435,435,[ 34  45 811  10 387  12 299 375  25 296]
436,436,[ 638  296  149 2551  639   34   10 1211  414   12]
437,437,[ 14 206 116 375  29 223  50 396  34 296]
438,438,[464 632 326 869 321 685 120 933 325 277]
439,439,[ 328  866  316  803  145 1470  528  631  377  685]
440,440,[777 522 496 514 874 770 134 627 501 133]
441,441,[ 184  146   32  128  527  954  401 1547 1053  702]
442,442,[ 340  749  207  470   97  258   98  436  737 2260]
443,443,[1191  417  618  489    4  422  113  223  108 1235]
444,444,[ 724 1452  645  911 1386  116  134  133  378  654]
445,445,[1127  249   47  356   65 1263   14   13  341  278]
446,446,[1205 1701 1252 1127    7 1405   20  279 1039 1263]
447,447,[666 972 667  29 186 108 670 179 669 184]
448,448,[ 897  899  425 1301  409  770  171  898  548  248]
449,449,[336 203  17  12 206 417  29  14 296 223]
450,450,[ 720   13   65  152  788   78   44  153  274 1290]
451,451,[1024  617  812  803  143  457  522  145  327  407]
452,452,[1085  964  557  527  804  806  702  503  954  549]
453,453,[604 699  35 428 158 394 593  47 520 157]
454,454,[1211  425  422  611  427 1188 1186  113  146  108]
455,455,[ 777  478  133  801  490  508  542  514 1028  505]
456,456,[ 17 314 400  63  50  45  47 336  11  14]
457,457,[1660  916 1425  978  348  898  911  134  770  133]
458,458,[389  82 378 169 171 341 167   7 661 662]
459,459,[473 428 393 425 616 427  35 656 253 690]
460,460,[1571   86  825 1227 2091 2106    4 2422   63 2093]
461,461,[428  34 236 296  35 300  40  12 171   4]
462,462,[ 401  510  648  516  458 1022  501 1049  139  288]
463,463,[897 158 336 128  71  55 108  12  63  47]
464,464,[  14 1019 1717  754   13  146   47  314  226  955]
465,465,[ 274   14   48  785  152 1186  400    9  146   47]
466,466,[ 303 1091  564 1095  458 1078 1505  401 1407  468]
467,467,[1721  335  376  247  277  681  283 1311   77  466]
468,468,[ 223   12 1929    4   63  274   14 1290    9   13]
469,469,[300 403 849  36 485  26   3 515 449  24]
470,470,[ 116 1020    4 1021   12  447  996   88  272   40]
471,471,[134 147 770 316 874 366 272 627 496 133]
472,472,[1352  403  274 1189  453   65 1186   26   13 1199]
473,473,[ 446  766  585  652  184 2742 1053 1367 2607  365]
474,474,[ 376  422   73  436 1050  611   32    4  171   35]
475,475,[ 775  644 2295  564  523  291  503  501  457  571]
476,476,[ 285  865 1695  685  181  631  528 2939  143  323]
477,477,[219 158 223  17 118 396 214 296 113 108]
478,478,[ 63  13  47  17  14 206  50 336  48  45]
479,479,[ 60 214  17  86 243 397 335  22 114  58]
480,480,[  22  417  171 1007  113   35    4  656  376  125]
481,481,[ 71 310 149 416  12  48 400  40   4  63]
482,482,[ 12 400  45 336  50 314 158  29  14  47]
483,483,[ 713  663  382  167   82    7 1367  661  171  662]
484,484,[ 35 422 113 376 489   4 108 417 425 427]
485,485,[ 22  47 348 108 344 247 618 214 253 345]
486,486,[223 336 274 108 105 356 345 315 373  47]
487,487,[514 327 195 744 416 155  47 758  12 421]
488,488,[152 310 274  11 146 400 416  47  63  12]
489,489,[304 500 856 848 299 301 305 282 483 300]
490,490,[208 203  63 114 296 108  14  45 158  47]
491,491,[ 701  171  167 1282  712  710  661  662 1126  660]
492,492,[ 701 1728  353 1073  680  354  594  688 1741   86]
